brand,details,price,year,mileage,fuel,gearbox,power
fiat,"1,1i 40kW",39000,2005,184587,Benzín,Manuální,40.0
volvo,PURE TWIN PERFORMANCE ULTRA,1029000,2026,5000,Elektro,Automatická,-1.0
subaru,2.5i-T Touring - hnědá MR 2022,729000,2022,144568,Benzín,Automatická,-1.0
honda,"2.0 4x4 ELEGANCE, zimní pneu",1032700,2026,11,Hybridní,Automatická,-1.0
subaru,COMFORT+ Boxer FB16 84 kW CVT,619900,2023,20000,Benzín,Automatická,84.0
mercedes-benz,"114 CDI K MIX, 6 míst",279000,2016,330000,Nafta,Manuální,-1.0
ford,"1,5 EcoBoost 110kW ST-LINE X",789900,2026,12,Benzín,Manuální,110.0
hyundai,"1.6 T-GDI HEV, Automat",580000,2021,51817,Hybridní,Automatická,-1.0
citroen,"1,6 BlueHDi 100 Feel",144999,2015,198895,Nafta,Manuální,-1.0
volkswagen,GTI/1.8TSi/DSG/NAVI/Full-LED/,319000,2017,144303,Benzín,Automatická,-1.0
subaru,Comfort ES Lineartronic e-Boxe,629901,2022,50000,Benzín,Automatická,-1.0
volvo,"PLUS B4, Lighting paket, BLIS",1018200,2025,5,Benzín,Automatická,-1.0
peugeot,SW GT 1.6 PureTech 225HP 165kW,639000,2021,35177,Benzín,Automatická,165.0
renault,R8 koupeno v ČR,150000,1970,81666,Benzín,Manuální,-1.0
renault,1.7 GTS,150000,1979,98363,Benzín,Manuální,-1.0
renault,dCi 170 EAG9 SpaceClass L2,1280000,2026,8,Nafta,Automatická,-1.0
nissan,N-CONNECTA - WINTER PAKET,439000,2022,7000,Elektro,Automatická,-1.0
honda,2.0 e:PHEV TECH DIAMOND DUST,1228900,2025,18,Hybridní,Automatická,-1.0
volkswagen,"2,0 TDI 176kW R-Line DSG CZ",446999,2017,182982,Nafta,Automatická,176.0
mercedes-benz,E 220d AVANTGARDE,1179000,2024,51800,Nafta,Automatická,-1.0
bmw,xDrive40d  K360°ACC ČR,548000,2015,146224,Nafta,Automatická,-1.0
fiat,"1.0T 88 kW, 2 x alu. serviska",295900,2021,99082,Benzín,Manuální,88.0
citroen,"FEEL  XL  2,0 BHDi 180 EAT8",1076900,2025,6420,Nafta,Automatická,-1.0
bmw,218d ČR 1.MAJ TAŽNÉ,459000,2021,132154,Nafta,Automatická,-1.0
renault,1.2 87kW*2.Maj.*ČR*NAVI*KAMERA,249000,2017,93893,Benzín,Manuální,87.0
volkswagen,2.0 TDI 135 kW,469990,2016,130293,Nafta,Automatická,135.0
opel,GS 1.2T/AT/Full-LED/Elegance/,429000,2022,57242,Benzín,Automatická,-1.0
mercedes-benz,200 CDI 7-GTRONIC Bi-Xenony,199000,2011,177600,Nafta,Automatická,-1.0
seat,1.0 TSI,245000,2021,137000,Benzín,Manuální,-1.0
kia,"1,6 T-GDI 150PS  Exclusive M/T",453000,2022,144040,Benzín,Manuální,-1.0
volvo,"MOMENTUM, T3 FWD, 120 kW / 163",679000,2021,60900,Benzín,Automatická,120.0
peugeot,"1,2 PT LED PDC DAB NAVI",319000,2022,67000,Benzín,Manuální,-1.0
peugeot,"GT Hybrid 145k, Automat, 7míst",885000,2026,2,Hybridní,Automatická,-1.0
peugeot,allure 1.5 96 kW,429990,2020,108679,Nafta,Automatická,96.0
bmw,"2,0 128Ti 195kW M-Paket DPH",738999,2023,39281,Benzín,Automatická,195.0
bmw,"3.0 40d, 225 kW",544500,2011,271019,Nafta,Automatická,225.0
kia,1.4 66 kW,139990,2016,152826,Nafta,Manuální,66.0
toyota,2.0D 106kW COMBI L1 8S TAŽNÉ P,549900,2022,94193,Nafta,Manuální,106.0
skoda,2.0TDI 110kW DSG SPORTLINE,715000,2024,32093,Nafta,Automatická,110.0
audi,4.0 TDI 320 kW,1349990,2020,106167,Nafta,Automatická,320.0
volkswagen,LIFE 2.0TDI/110kW 7DSG,1329000,2024,27851,Nafta,Automatická,110.0
volkswagen,6.1 CL TDI DR DSG,1300000,2024,16000,Nafta,Automatická,-1.0
volkswagen,R-Line 1.5 eTSI DSG,1089990,2025,10,Benzín,Automatická,-1.0
opel,MHEV 1.2T 145k GS AT6,879900,2024,0,Hybridní,Automatická,-1.0
nissan,E-POWER e-4ORCE N-Trek 7 míst,999900,2025,5,Hybridní,Automatická,-1.0
fiat,"2,2 JTDm 125 kW",64000,2008,250450,Nafta,Manuální,125.0
skoda,"1,2 TSI 63 KW 2. MAJ KOLA",139800,2013,222950,Benzín,Manuální,63.0
renault,"1,2 TCe XMod, nové ČR",148900,2014,124150,Benzín,Manuální,-1.0
nissan,TOP*ORIGINALNI STAV*ČR*DPH,1570000,2010,77000,Benzín,Automatická,-1.0
kia,"1,6 4x2  EDICE 30 "" ref. vůz""",709900,2025,3000,Benzín,Manuální,-1.0
audi,Quattro-Virtual-Business-DPH,1190000,2022,47000,Nafta,Automatická,-1.0
kia,*BLACK FRIDAY* GT-LINE 150kW,1089900,2025,4200,Elektro,Automatická,150.0
nissan,1.6 dCi N-Connecta,369000,2017,85865,Nafta,Manuální,-1.0
renault,"1,6DCi 92KW L2H1 AC+WEBA NAVI",269900,2016,175831,Nafta,Manuální,92.0
nissan,TEKNA L2 1.3 DIG-T 131K MT 6,719900,2025,4,Benzín,Manuální,-1.0
renault,1.5 Blue DCi 81KW AUT NAV,209900,2015,178141,Nafta,Automatická,81.0
volkswagen,R-Line People 1.5 eTSI mHEV,839990,2025,10,Benzín,Automatická,-1.0
volkswagen,R-Line People 1.5 eTSI mHEV,839990,2025,10,Benzín,Automatická,-1.0
seat,"1,5 TSI 110 kW Style Business",428000,2021,145777,Benzín,Manuální,110.0
volkswagen,"6R 1,2 i 44kW Klimatizace",59999,2009,254307,Benzín,Manuální,44.0
subaru,Executive+ 3faz 11kW | Záruka,999000,2024,18280,Elektro,Automatická,11.0
skoda,1.6TDi 77kW 4x4 6 Rychlostí,125000,2011,202000,Nafta,Manuální,77.0
fiat,1.2 Panorama Maxi  Turbo 81 kW,580900,2025,5,Benzín,Manuální,81.0
volkswagen,"2,0 TDI 110kW DSG Comfort DPH",358999,2020,181074,Nafta,Automatická,110.0
audi,Avant Exclusive B&O Matrix,3299000,2024,44,Benzín,Automatická,-1.0
kia,SPIN 1.2 DPi MT,419900,2025,5,Benzín,Manuální,-1.0
kia,GT-LINE 4×4 239KW+84KWH,1529900,2025,0,Elektro,Automatická,239.0
kia,SPIN 1.2 DPi MT,419900,2025,5,Benzín,Manuální,-1.0
mazda,2.0 118 kW,299990,2012,153990,Benzín,Manuální,118.0
kia,T LINE 4×4+PNS+RELAX+DIGI,1974900,2025,0,Elektro,Automatická,-1.0
nissan,1.3 MHEV 158 REZERVOVÁNO,499000,2023,63000,Benzín,Automatická,-1.0
opel,"1,4 66kW, SERVISKA",74000,2009,131570,Benzín,Manuální,66.0
fiat,1.0 Mild-Hybrid Club 52kW DPH,279999,2022,9440,Hybridní,Manuální,52.0
kia,EXCLUSIVE 1.6 T-GDi HEV 4×4 6A,849900,2025,0,Hybridní,Automatická,-1.0
opel,1.6i 85KW MANUÁL 7MÍST SERVISK,85000,2008,175743,Benzín,Manuální,85.0
seat,FR 2.0 TDI 135 kW,299990,2017,199024,Nafta,Automatická,135.0
hyundai,"1.0 T-GDi,2.maj,ČR,Smart",308000,2022,50740,Benzín,Manuální,-1.0
audi,"1,0 TFSi 85kW AT Akční CENA!",438900,2020,41960,Benzín,Automatická,85.0
toyota,1.8 HEV 140k Style,719000,2024,4800,Hybridní,Automatická,-1.0
toyota,2.5 HEV 4X4 SELECTION - TAŽNÉ,1223930,2025,7,Hybridní,Automatická,-1.0
kia,COMFORT 1.0 DPi +A14+WINT,359980,2025,0,Benzín,Manuální,-1.0
kia,MV 6P Synchronní AC elektromot,2069900,2023,0,Elektro,Automatická,-1.0
volkswagen,"600 2,0 TDI 130kW DSG LED DPH",1369000,2023,65267,Nafta,Automatická,130.0
hyundai,N-LINE 2.0 CRDi 136 kW,449990,2019,147710,Nafta,Automatická,136.0
peugeot,1.4 70 kW,79990,2010,63268,Benzín,Manuální,70.0
subaru,TOURING 4X4. K ODBĚRU IHNED!,1235000,2025,1,Hybridní,Automatická,-1.0
kia,"ELITE 4x2 71,2KWH+HEAT",1089900,2025,0,Elektro,Automatická,2.0
toyota,1.5HEV 130k GR Sport,619000,2025,3000,Hybridní,Automatická,-1.0
fiat,"1,2 i 500S Sport,Klima,PDC,Top",244999,2016,43472,Benzín,Manuální,-1.0
volvo,Inscription 2.0 184 kW,399990,2018,250897,Benzín,Automatická,184.0
citroen,"1.6HDi,serviska,2x kola",99900,2014,144320,Nafta,Manuální,-1.0
renault,iconic E-Tech full hybrid 200,899000,2025,11000,Hybridní,Automatická,-1.0
citroen,"1,2 PLUS 130k+ NAVIGACE+ ZIMA",529000,2025,1900,Benzín,Automatická,-1.0
mazda,"1.8i Exclusive,8xALU,Temp,BOSE",129000,2010,159641,Benzín,Manuální,-1.0
bmw,COMPETITION*xDrive*LASER*B&W*Z,3179000,2024,28718,Benzín,Automatická,-1.0
hyundai,"25 1,6 TGDI 2WD DCT STYLE 18",699990,2024,13000,Benzín,Automatická,-1.0
audi,50*TDI*QUATTRO*NEZ.TOP*S-LINE*,1499000,2023,48163,Nafta,Automatická,-1.0
fiat,42kWh CABRIO DPH ZÁRUKA 5 LET,579000,2023,13911,Elektro,Automatická,42.0
bmw,750e/xDrive/M-Sport/Full-LED/,2199000,2023,73900,Hybridní,Automatická,-1.0
audi,"2.0 TDi,Bixen,navi",240000,2014,174634,Nafta,Manuální,-1.0
bmw,"2.0D 318d xDrive,ČR,AC",190000,2014,203392,Nafta,Manuální,-1.0
toyota,1.5 DCI 88 kW,359990,2020,142231,Nafta,Manuální,88.0
nissan,1.5 DCI 81Kw,125000,2011,206162,Nafta,Manuální,81.0
ford,2.5 Hybrid HEV 132kW Active X,936300,2026,77,Hybridní,Automatická,132.0
hyundai,Comfort 1.6 85 kW,429990,2022,130870,Nafta,Manuální,85.0
ford,43kWh dojezd 123kW PREMIUM,815900,2026,14,Elektro,Automatická,43.0
toyota,"2.0 D-4D, 8 míst, L2, Family",940000,2024,23931,Nafta,Automatická,-1.0
honda,2.0VTEC Turbo Type-R,1350000,2025,500,Benzín,Manuální,-1.0
volvo,PLUS Single Motor Extended Ran,1179900,2025,1000,Elektro,Automatická,-1.0
volvo,T8 AWD RECHARGE ULTRA DARK,2199000,2025,5000,Hybridní,Automatická,-1.0
ford,1.0 EcoBoost 92 kW Active L1,643388,2026,11,Benzín,Automatická,92.0
ford,2.0EcoBlue 125kW TITANUIM X L2,1515000,2026,31,Nafta,Automatická,125.0
ford,"ST, 118 kW, automat, ČR",640000,2024,15000,Benzín,Automatická,118.0
fiat,"1.1I, 40KW, SADA KOL",49000,2008,128641,Benzín,Manuální,40.0
fiat,1.2 i - vč.DPH,69900,2008,145000,Benzín,Manuální,-1.0
mercedes-benz,220 D 4MATIC Kupé,1753290,2024,29131,Nafta,Automatická,-1.0
volkswagen,2.0 TDI 85kW Trendline,428000,2018,97371,Nafta,Manuální,85.0
seat,1.4i 63kW klima*servo*el. okna,129000,2014,138200,Benzín,Unknown,63.0
kia,"1.7 CRDi,Active,navi",250000,2017,150723,Nafta,Manuální,-1.0
kia,"1.7 CRDi,GT line,kamera,TZ",320000,2018,109997,Nafta,Manuální,-1.0
nissan,"1.2 DIG-T,N-Connecta,panor",280000,2017,93936,Benzín,Manuální,-1.0
bmw,Comp|460kW|ventilace|tažné|DPH,2299000,2021,50900,Benzín,Automatická,460.0
mazda,2.5i 125Kw Dynamic,149000,2008,172504,Benzín,Manuální,125.0
mercedes-benz,220d BURMESTER 4D,1289000,2024,14000,Nafta,Automatická,-1.0
volkswagen,"1,0 TSI 75 KW KM 1. MAJ",329800,2019,47328,Benzín,Manuální,75.0
citroen,"1,6 HDi 68 kW",99000,2013,249000,Nafta,Manuální,68.0
ford,"1.5 TDCi,AC,temp",115000,2015,214575,Nafta,Manuální,-1.0
nissan,"1.2,2.maj,ČR,Navi",175000,2015,105865,Benzín,Manuální,-1.0
audi,"3,0 TDI Aut. S-line quattro",169999,2012,399900,Nafta,Automatická,-1.0
mercedes-benz,300 4MATIC,949000,2024,9300,Elektro,Automatická,-1.0
kia,"1.6TGDi 169kW, 4x4 AT, ZÁRUKA",589900,2021,167245,Hybridní,Automatická,169.0
kia,"1.6 CRDi MHEV, NOVÁ CENA",290000,2022,145160,Nafta,Automatická,-1.0
subaru,"1,6 COMFORT 4x4, XENONY",219900,2014,138356,Benzín,Manuální,-1.0
renault,1.3 Tce 140 Techno,456000,2024,3100,Benzín,Manuální,-1.0
honda,1.5e:HEV ELEGANCE EXCLUSIVE 26,629800,2026,8,Hybridní,Automatická,-1.0
mazda,"KRÁSNÁ,100TKM,VÝBAVA,SERVISKA",119800,2012,100000,Benzín,Manuální,-1.0
audi,"4X4,30TDI,MANUÁL,KRÁSNÁ,SERVIS",89800,2005,250000,Nafta,Manuální,-1.0
renault,"KRÁSNÝ,VÝBAVA,95TKM,SERVISKA",109800,2009,95000,Nafta,Manuální,-1.0
audi,"3.0TDi 200kw,servisováno",475000,2017,102200,Nafta,Automatická,200.0
kia,"1,5 T-GDi 7DCT 103 kW SPIN",559980,2025,5,Benzín,Automatická,103.0
opel,K Sports Tourer,289999,2018,114023,Benzín,Manuální,-1.0
subaru,"2,0 AUTOMAT 4x4",314900,2016,145333,Benzín,Automatická,-1.0
fiat,1.1 Active PO SERVISU,47000,2009,177000,Benzín,Unknown,-1.0
volvo,"PLUS BRIGHT, B5 AWD, 173+10 kW",1390000,2024,34100,Nafta,Automatická,10.0
ford,"ST-Line X, 2.0 140 kW, AWD, ČR",599000,2021,71000,Nafta,Automatická,140.0
volvo,"2,0 B5 AWD PLUS BLIS,Bezklíč",1299000,2024,36600,Nafta,Automatická,-1.0
seat,X-perience 4Drive 2.0 TDI 135,254990,2016,182822,Nafta,Automatická,-1.0
renault,GT-Line 1.3 120 kW,359990,2019,81920,Benzín,Automatická,120.0
bmw,xDrive30d M-SPORT 1M ČR,1258000,2023,45124,Nafta,Automatická,-1.0
toyota,"1,8 i HSD Navi,Kamera,Alu,HUD",242999,2010,135102,Hybridní,Automatická,-1.0
volkswagen,Variant Life 1.5 TSI 85kW DSG,598000,2024,6850,Benzín,Automatická,85.0
volkswagen,R-Line 2.0 TSI 140kW DSG,795000,2024,25695,Benzín,Automatická,140.0
volkswagen,Business 2.0 TDI 110kW,438000,2022,119989,Nafta,Manuální,110.0
seat,2.0TDI 110kW DSG Style DPH,379000,2020,147200,Nafta,Automatická,110.0
bmw,"216d GT,M Sport,původ ČR,1Maj",369000,2021,135152,Nafta,Automatická,-1.0
bmw,Cabrio Individual B&W Záruka,2399000,2022,34300,Benzín,Unknown,-1.0
volvo,B4  CC Ultimate Polestar,1455000,2023,39900,Nafta,Automatická,-1.0
audi,Avant TDI 253 kW,2299000,2026,0,Nafta,Automatická,253.0
fiat,ZLEVNĚNO 1.2i 51kW,99900,2010,101661,Benzín,Manuální,51.0
audi,"2.8 FSI 150kW,NAVI,KAMER",269000,2014,250193,Benzín,Automatická,150.0
nissan,"2.2 DCi, 100 kW, tempomat",79900,2005,209000,Nafta,Manuální,100.0
mazda,Homura Plus 3.3 D254 AWD AT 18,1599900,2025,10,Nafta,Automatická,-1.0
subaru,Comfort 4x4,620000,2022,36000,Elektro,Automatická,-1.0
toyota,1.5 D Family,438900,2020,100604,Nafta,Manuální,-1.0
kia,"1.4 CVVT, po STK, polokůže",50000,2009,154569,Benzín,Manuální,-1.0
renault,1.9 dCI 96kW,95000,2010,267532,Nafta,Manuální,96.0
renault,"1.6i 83kw,2xkola",39900,2003,250400,Benzín,Manuální,83.0
audi,"JEDINA V CR 253kw > 298kw,DPH",1425000,2021,114000,Nafta,Automatická,253.0
fiat,FIAT Doblo Panorama 1.5 BlueHD,599000,2025,7000,Nafta,Automatická,-1.0
volvo,"2,0 B5 AWD ULT Panorama,BLIS",845000,2024,33150,Benzín,Automatická,-1.0
opel,"Opel Astra combi 1.6 CDTi,81kw",228000,2019,105000,Nafta,Manuální,81.0
nissan,"1.3 DiG-T 4x2,N-Connecta,AT",414000,2021,117482,Benzín,Automatická,-1.0
audi,"1.4 TFSi,AT,bixen",265000,2013,138604,Benzín,Automatická,-1.0
opel,1.4T 92kW Tempomat Serviska,229000,2016,94000,Benzín,Manuální,92.0
audi,"1,4 TFSI 125PS  Ambition",259000,2014,186946,Benzín,Manuální,-1.0
subaru,Active -110.000 Kč,927000,2025,12,Hybridní,Automatická,-1.0
subaru,"NOVÝ FORESTER 2,0i COMFORT",999000,2025,12,Benzín,Automatická,-1.0
honda,"2,0 e:HEV  Advance/FC PREMIUM",1109900,2025,5,Hybridní,Automatická,-1.0
subaru,Comfort MR26 -130.000 Kč,982000,2025,12,Hybridní,Automatická,-1.0
nissan,"3,5 - V6- 172KW - 4x4",59000,2005,266100,LPG + benzín,Automatická,172.0
kia,"1,6 T-GDI 204PS  GT A/T",498000,2022,98685,Benzín,Automatická,-1.0
citroen,"1,2 PT  17ALU  kamera  VIRTUAL",319000,2019,88000,Benzín,Manuální,-1.0
mercedes-benz,AMG GT*NAPPA*BURM*TRACK PACE,2399000,2019,27376,Benzín,Automatická,-1.0
audi,40 TDI 4x4 S-line Servis DPH,899900,2022,54900,Nafta,Automatická,-1.0
toyota,"2.0 D-4D, 7 míst, L1, VIP",1000000,2024,25211,Nafta,Automatická,-1.0
mercedes-benz,200D 9G*LED*KŮŽE,418000,2019,153000,Nafta,Automatická,-1.0
renault,CREW VAN L2H1 150k RED 6 míst,828850,2025,0,Nafta,Manuální,-1.0
nissan,1.0 DIG-T 84 kW 114 k Acenta,479000,2025,0,Benzín,Automatická,84.0
renault,COMBI L2H1 170k AT9 RED 8 MÍST,1010350,2025,0,Nafta,Automatická,-1.0
nissan,1.0 DIG-T 84 kW 114 k Acenta,490100,2025,0,Benzín,Manuální,84.0
audi,4.0 TFSI 373 kW,2299000,2023,29738,Benzín,Automatická,373.0
peugeot,Gt line 1.2 PureTech 96 kW,369990,2021,113358,Benzín,Manuální,96.0
volkswagen,2.0TDI 2017 TEMP. KŘÍDLA DVEŘE,299900,2017,185854,Nafta,Manuální,-1.0
subaru,"2,0i CVT Comfort +kola ZDARMA",848300,2025,1000,Benzín,Automatická,-1.0
opel,"4X4,KRÁSNÁ,MAX VÝBAVA,115T.KM",189800,2013,115000,Nafta,Manuální,-1.0
volkswagen,"1,5 TSI 110kW DSG Highline DPH",378999,2021,90231,Benzín,Automatická,110.0
fiat,1.4i/Edice Rosso Corsa/1.MAJ,189000,2011,159362,Benzín,Manuální,-1.0
kia,Kia Stonic - pravidelný servis,185000,2018,221000,Benzín,Manuální,-1.0
citroen,1.6 88 kW,169990,2016,173343,Nafta,Manuální,88.0
honda,"2,0e:HEV Advance AWD AKCE",1102800,2026,8,Hybridní,Automatická,-1.0
subaru,2.4T Onyx Edition Limited,1199998,2023,7800,Benzín,Automatická,-1.0
volvo,"2,0 T6 AWD PLUS BLIS,Bezklíč",1149901,2025,10150,Benzín,Automatická,-1.0
mercedes-benz,200d 4MATIC TAŽNÉ PANORAMA ČR,878000,2023,62368,Nafta,Automatická,-1.0
ford,GEN-E 123kW DOJEZD (123kW/168),741800,2026,16,Elektro,Automatická,123.0
ford,1.0EcoBoost 92kW Titanium,509900,2026,10,Benzín,Manuální,92.0
ford,1.5 Ecoboost 85kW AT Titanium,872410,2026,10,Benzín,Automatická,85.0
ford,Titanium L2 2.0 EcoBlue 110 kW,1231901,2026,11,Nafta,Manuální,110.0
ford,Titanium L2 2.0 EcoBlue 110 kW,1348303,2026,15,Nafta,Manuální,110.0
ford,Titanium L1 2.0 EcoBlue 110 kW,1295000,2026,19,Nafta,Manuální,110.0
ford,Titanium L1 2.0 EcoBlue 110 kW,1295000,2026,16,Nafta,Manuální,110.0
ford,Titanium L1 2.0 EcoBlue 110 kW,1295000,2026,18,Nafta,Manuální,110.0
ford,Titanium L1 2.0 EcoBlue 110 kW,1110990,2026,27,Nafta,Manuální,110.0
ford,Titanium L1 2.0 EcoBlue 110 kW,1295000,2026,15,Nafta,Manuální,110.0
mazda,Exclusive-Line 3.3l e-Skyactiv,1433490,2026,0,Nafta,Automatická,-1.0
ford,Titanium L2 2.0 EcoBlue 110 kW,1409408,2026,17,Nafta,Manuální,110.0
mazda,"1.8i, VELMI PĚKNÝ",69000,2006,208000,Benzín,Manuální,-1.0
audi,"3,0 TFSI 441PS Quattro MTM A/T",438000,2010,157118,Benzín,Automatická,-1.0
nissan,"1,6   1.6.LPG",119000,2010,204000,Benzín,Manuální,-1.0
nissan,1.0 DIG-T 114 Autom N-CONNECTA,559900,2025,1,Benzín,Automatická,-1.0
volvo,B4 AWD Momentum Pro,524999,2021,219881,Nafta,Automatická,-1.0
ford,2.0 EcoBlue AWD aut. Titanium,639999,2021,115312,Nafta,Automatická,-1.0
hyundai,"1.0 T-GDi,Smart",299000,2022,94447,Benzín,Manuální,-1.0
audi,"2.0TDi,AT,bixen,park.asist",320000,2016,173157,Nafta,Automatická,-1.0
skoda,1.0 LED ACC TGI G-TEC,319000,2021,69000,CNG + benzín,Manuální,-1.0
toyota,"1.6i - 7 míst ,NAVI,bez koroze",239000,2013,158000,Benzín,Manuální,-1.0
peugeot,1.6 73 kW,164990,2016,161889,Nafta,Manuální,73.0
citroen,"1,5 BlueHDi 96 kW 7 Míst Záruk",318000,2021,142478,Nafta,Manuální,96.0
mercedes-benz,"300 168kW,4x4,DPH,záruka MB",739000,2022,38980,Elektro,Automatická,168.0
bmw,30dxM|4x4|H&K|ACC|Pano|Las|DPH,1269000,2021,57600,Nafta,Automatická,-1.0
skoda,"2.0TDi,140kW,DSG,L&K,WebastDPH",425000,2016,192517,Nafta,Automatická,140.0
nissan,"1.2 DIG-T, NOVÁ CENA, Navi",260000,2016,87838,Benzín,Manuální,-1.0
mercedes-benz,450 AMG 4MATIC,882090,2016,158939,Benzín,Automatická,-1.0
mazda,2.0i Dynamic,139000,2008,111298,Benzín,Manuální,-1.0
mercedes-benz,Designo AMG-Line,620000,2016,185000,Nafta,Automatická,-1.0
renault,1.3TCe 85kW/116PS 1.maj.CZ,319999,2020,62772,Benzín,Manuální,85.0
nissan,"1.2 DIG-T, NOVÁ CENA, Navi",190000,2014,126647,Benzín,Manuální,-1.0
toyota,"2,0D 8AT BUSINESS + COMFORT 8",1055000,2025,2,Nafta,Automatická,-1.0
renault,E-Tech full hybrid 145 Techno,615000,2025,8,Hybridní,Automatická,-1.0
opel,GS Hybrid 1.2T 107kW eDCT6,829900,2025,5,Benzín,Automatická,107.0
fiat,"Panorama MAXI 1,5 T (130k) 8AT",754900,2026,0,Nafta,Automatická,-1.0
fiat,"Panorama MAXI 1,2 T (110k) 6MT",674900,2026,0,Benzín,Manuální,-1.0
fiat,"Panorama MAXI 1,2 T (110k) 6MT",674900,2026,0,Benzín,Manuální,-1.0
bmw,M135 xDrive,1429000,2024,13376,Benzín,Automatická,-1.0
hyundai,57kW,104000,2011,64000,Benzín,Unknown,57.0
audi,3.0 TFSI*260kW*QUATTRO*,568000,2016,158421,Benzín,Automatická,260.0
ford,Titanium L1 2.0 EcoBlue 110 kW,1279900,2026,19,Nafta,Manuální,110.0
ford,Titanium L2 2.0 EcoBlue 110 kW,1409408,2026,16,Nafta,Manuální,110.0
kia,PREMIUM 1.6 GDI PHEV 6DCT,699900,2025,0,Hybridní,Automatická,-1.0
mazda,"1,5 Soft Top Homura 6MT",845000,2025,3000,Benzín,Manuální,-1.0
hyundai,N-LINE 1.5 TGDI 117 kW,399990,2021,34458,Benzín,Manuální,117.0
kia,"1,4 i 80Kw",74900,2012,204154,Benzín,Manuální,80.0
honda,"2,2 110kW- automat- ACC",179000,2010,261196,Nafta,Automatická,110.0
fiat,"105 EVO 1.4i 77KW, Tažné",99990,2010,150000,Benzín,Manuální,77.0
volvo,D5 AWD MOMENTUM ČR,678000,2017,109292,Nafta,Automatická,-1.0
ford,52 kWh 125 kW/170 k,890107,2026,15,Elektro,Automatická,52.0
volvo,B5 AWD INSCRIPTION 5.míst,769990,2019,113800,Nafta,Automatická,-1.0
seat,FR-line 2.0 TDI 110 kW,264990,2015,174747,Nafta,Automatická,110.0
hyundai,1.4 i 16V 73 kW,179000,2014,66287,Benzín,Manuální,73.0
fiat,"1.6D,88kw,6.rych.,108500Km,TOP",219000,2015,108400,Nafta,Manuální,88.0
fiat,(RED) 44kWh *088*,588800,2025,0,Elektro,Automatická,44.0
ford,"2.0TDCi 4x4,AT,navi,LED",349000,2020,179257,Nafta,Automatická,-1.0
renault,dynamique 1.9 DCI 96 kW,69990,2010,262181,Nafta,Manuální,96.0
mercedes-benz,Mercedes SL 350,299999,2002,228000,Benzín,Automatická,-1.0
volkswagen,2.0 TDi (140 kW) Business,468900,2019,129615,Nafta,Automatická,140.0
ford,1.5 EcoBoost PHEW 110kW Active,1043625,2026,15,Hybridní,Automatická,110.0
subaru,1.6GT-S 170PS servisní kniha,419000,2017,115240,Benzín,Automatická,-1.0
nissan,1.2 85 kW,239990,2017,59493,Benzín,Manuální,85.0
volkswagen,Trendline 1.4 TSI 90 kW,62990,2010,211679,Benzín,Manuální,90.0
skoda,"1,2 TSI, klima, vyhř.sed, temp",116000,2014,178277,Benzín,Manuální,-1.0
seat,"1,6 TDI,85kW,FR,92tkm,navi",374900,2019,92000,Nafta,Manuální,85.0
nissan,"1,3 DIG-T MHEV Business Tažné",397999,2022,188959,Benzín,Manuální,-1.0
opel,"1,3 CDTi  Nová STK,Tažné,Klima",69900,2011,215180,Nafta,Manuální,-1.0
bmw,"218d GranCoupe,Luxury,ČR,1Maj",498000,2021,118169,Nafta,Automatická,-1.0
volkswagen,1.0MPI/MOVE/Klimatizace/,149000,2019,173334,Benzín,Manuální,-1.0
bmw,530d xD ///MSPORT*DPH*ČR 1.MAJ,975000,2023,94670,Nafta,Automatická,-1.0
honda,"1.8 i-VTEC,ČR,+ALU",145000,2012,176372,Benzín,Manuální,-1.0
renault,"1.6 i,AC",59000,2004,158502,Benzín,Manuální,-1.0
ford,"2.0 TDCi AWD,Titanium,AT",479000,2021,76272,Nafta,Automatická,-1.0
mercedes-benz,"2,0 45 AMG 280kW 4Matic",788999,2018,33187,Benzín,Automatická,280.0
kia,"1.0 T-GDI, ČR,1.maj",180000,2020,169340,Benzín,Manuální,-1.0
subaru,"1.5i,79kw,4x4,AWD",33900,2007,202000,LPG + benzín,Manuální,79.0
volvo,2.0i T4 140 kW Momentum 57tkm,649000,2020,57215,Benzín,Automatická,140.0
volvo,T8 AWD RECHARGE BRIGHT ULTRA,2199000,2026,5,Hybridní,Automatická,-1.0
audi,60 TDI V8 Quattro DPH,1030000,2020,214470,Nafta,Automatická,-1.0
volkswagen,R-Line 2.0 TSI 206kW 4Motion D,989000,2024,19851,Benzín,Automatická,206.0
hyundai,INSTER 4S ECO SMART,533991,2026,10,Elektro,Automatická,-1.0
bmw,"2.0d 325d,kůže,autoAC",200000,2014,240391,Nafta,Manuální,-1.0
volkswagen,"2.0 TDi 4X4,R-Line,DSG,LED",420000,2016,198430,Nafta,Automatická,-1.0
volvo,B3 Bright Plus aut.,724999,2023,51885,Benzín,Automatická,-1.0
bmw,218i Gran Coupe aut.,714999,2023,23292,Benzín,Automatická,-1.0
mercedes-benz,180 Sedan,594999,2023,48401,Benzín,Automatická,-1.0
kia,SW 1.0 T-GDI SPIN,339999,2023,61886,Benzín,Manuální,-1.0
seat,FR DSG,724000,2023,51097,Benzín,Automatická,-1.0
kia,"2,2 CRDI Sport 4x4 145Kw",174900,2011,213945,Nafta,Manuální,145.0
volkswagen,i na splátky VŠEM bez REGISTRU,279000,2017,362000,Nafta,Automatická,-1.0
