brand,details,price,year,mileage,fuel,gearbox,power
hyundai,"1.5 T-GDI MHEV, Smart, ČR",400000,2022,45611,Benzín,Manuální,99.0
peugeot,"1.4 VTi, Serv.kniha",140000,2012,36556,Benzín,Manuální,90.0
hyundai,"1.0 T-GDI, ČR,1.maj",290000,2022,88425,Benzín,Manuální,99.0
opel,"1.0 Turbo, Automatická klima",140000,2016,100078,Benzín,Manuální,96.0
citroen,"1.6 HDi, ČR,1.maj, Serv.kniha",90000,2011,174086,Nafta,Manuální,84.5
peugeot,"1.2 PureTech, ČR,1.maj, Navi",160000,2017,88733,Benzín,Manuální,90.0
skoda,"1.2 12V, po STK, Tažné",50000,2005,204305,Benzín,Manuální,110.0
nissan,"1.0 IG, Klima, El. okna",160000,2018,136670,Benzín,Manuální,96.0
volvo,B4 DARK PLUS REZERVACE,849000,2024,20348,Benzín,Automatická,145.0
toyota,"Maxi 1.5 D-4D, Family, 7Míst",480000,2023,125296,Nafta,Manuální,97.0
mazda,"2.5 Skyactiv-G, 4X4, Automat",560000,2021,129460,Benzín,Automatická,114.0
opel,"1.4 Turbo, Serv.kniha",230000,2018,64160,Benzín,Manuální,96.0
kia,"1.6 GDI, ČR,1.maj, Navi",280000,2016,133236,Benzín,Manuální,103.0
kia,"1.7 CRDi, Serv.kniha, Navi",286000,2016,146621,Nafta,Manuální,103.0
renault,Esprit Alpine E-TECH Hybrid 20,899000,2024,23500,Hybridní,Automatická,82.0
opel,COMBI L 2.2 180k AT8 - 9 míst,894705,2025,1,Nafta,Automatická,96.0
hyundai,"1,2i 58 kW man SMART",419990,2025,2250,Benzín,Manuální,58.0
seat,"XL 1.6 TDi 77kW, NAVI.",99000,2012,208721,Nafta,Manuální,77.0
skoda,140kw 4x4 DSG Tažné 145TKM,499000,2017,145000,Nafta,Automatická,140.0
citroen,"1,5 HDI 96 KW Multispace",289000,2019,172583,Nafta,Manuální,96.0
renault,1.6 2.MAJITEL KOUPENO V ČR !!,115000,2013,260027,Benzín,Manuální,82.0
mercedes-benz,Mercedes-Benz C 220 2009,89000,2009,402000,Nafta,Manuální,146.0
kia,SPIN 1.0T-GDI 74kW CZ DPH,279900,2023,127000,Benzín,Manuální,74.0
renault,1.6DCI 96kW Intens,269000,2015,118501,Nafta,Manuální,96.0
nissan,1.5 dCi Tempomat/ESP/1MAJ/,134900,2011,153064,Nafta,Manuální,96.0
kia,"2,0 CRDi 4X4 BEZ KOROZE",137500,2008,197000,Nafta,Manuální,103.0
peugeot,"SW 2,0HDI NAVI AC BT TEMP",129990,2013,213000,Nafta,Manuální,90.0
mercedes-benz,300d 4MATIC Exclusive XL,2149000,2024,15500,Nafta,Automatická,146.0
citroen,"1.2PureTech,81kW,FEEL,MAN5",159900,2017,106060,Benzín,Manuální,81.0
renault,techno TCe 115,565800,2026,0,Benzín,Automatická,82.0
opel,"1.6 BiCDTI, Bus, 8Míst, Klima",450000,2018,99262,Nafta,Manuální,96.0
hyundai,"Záruka, 1. majitel, top stav",349999,2022,32033,Benzín,Unknown,99.0
kia,"1.6 CVVT, Parkovací asistent",60000,2011,289891,Benzín,Manuální,103.0
mercedes-benz,180 Kompressor,85000,2005,221967,Benzín,Manuální,146.0
citroen,"1.2 VTi, Exclusive, Automat",110000,2014,84165,Benzín,Automatická,84.5
skoda,"1.4 TDi,Clever,navi",169000,2018,184122,Nafta,Manuální,110.0
citroen,"1.6PureTech,133kW,SHINE,AT8",489900,2022,40276,Benzín,Automatická,133.0
seat,"1.6 TDI, Automatická klima",120000,2014,213197,Nafta,Manuální,96.0
opel,1.4,160000,2014,124560,Benzín,Manuální,96.0
volvo,1.6D 84KW*NOVÉ VSTŘIKY*,124000,2012,235934,Nafta,Manuální,84.0
peugeot,"2.0 HDi,GT,AT,LED,panor",270000,2017,142764,Nafta,Automatická,90.0
seat,"1.4 TSi,Xcellence,LED,navi",390000,2017,95640,Benzín,Manuální,96.0
kia,"1.2 i,1.maj,ČR,autoAC",310000,2022,38061,Benzín,Manuální,103.0
seat,"2.0 TDi,Bixen,navi",225000,2012,192288,Nafta,Manuální,96.0
volvo,"ULTRA, Single Motor Extended R",2006000,2025,5000,Elektro,Automatická,145.0
ford,"1.5 EcoBoost, ST-Line",530000,2022,45150,Benzín,Manuální,110.0
nissan,"1.6 dCi, Automatická klima",240000,2014,96568,Nafta,Manuální,96.0
honda,"1.6I- DTEC,ČR,servis.kniha",260000,2017,138537,Nafta,Manuální,108.0
volvo,"D4 AWD, Inscription, 4X4",410000,2018,221692,Nafta,Automatická,145.0
renault,"1.5 dCi,ČR,AT,AC,temp.",135000,2012,105338,Nafta,Automatická,82.0
ford,"2.0TDCi 4x4,ČR,AC",265000,2015,173284,Nafta,Manuální,110.0
volvo,T8 RECHARGE BRIGHT ULTIMATE 7m,1449000,2023,44570,Hybridní,Automatická,145.0
renault,super výbava i stav,313390,2014,181900,Nafta,Manuální,82.0
citroen,"2.0HDi,ČR,AT,navi",220000,2016,166116,Nafta,Automatická,84.5
volvo,T6 AWD RECHARGE CORE AUT CZ,899000,2024,31895,Hybridní,Automatická,145.0
volvo,"Plus, B5 AWD mild hybrid",1099000,2022,54000,Benzín,Automatická,145.0
citroen,1.6HDi 82kW ČR KŮŽE NOVÁ STK,109007,2011,197000,Nafta,Manuální,82.0
renault,90k 1.MAJ. ČR TCe NEHAVAROVÁNO,169006,2019,133000,Benzín,Manuální,82.0
bmw,"520d xDrive, 140kW, Sportline",479000,2018,145237,Nafta,Automatická,140.0
hyundai,"2,0 i 120kW 4WD CZ Style Tažné",179999,2011,162487,LPG + benzín,Manuální,120.0
toyota,"2,0 PHEV 4X2 GR SPORT",889900,2025,12000,Benzín,Automatická,97.0
seat,"ST 1,2TSi, 77kW",79900,2011,176900,Benzín,Manuální,77.0
mercedes-benz,43-AMG3.0-V6 270kW 4X4 AUTOMAT,689900,2016,190078,Benzín,Automatická,270.0
opel,"ST Edition 1,2 Turbo 96kW MT6",543490,2025,0,Benzín,Manuální,96.0
volkswagen,2.0 TDI DSG Highline Záruka,517000,2020,150755,Nafta,Automatická,110.0
toyota,"Toyota RAV4, 2,0 Benzín 129KW",520000,2021,160000,Benzín,Manuální,129.0
audi,2.0TDi DSG - S-LINE - Navi Xen,348000,2016,226655,Nafta,Automatická,165.0
audi,1.4TSI 90kW *A/T*Servis*Navi*,149900,2010,187500,Benzín,Automatická,90.0
opel,"1.4i,ČR,Klima",119000,2013,157288,Benzín,Manuální,96.0
peugeot,1.5 BlueHDi 96 kW NOVÝ MOTOR,379000,2021,143288,Nafta,Manuální,96.0
peugeot,"1.5 HDI,navi",335000,2019,165598,Nafta,Automatická,90.0
renault,"2.0 dCi, Initiale Paris, 4X4",490000,2018,77119,Nafta,Automatická,82.0
mazda,"2,0 Skyactiv - X180 GT Plus AT",469000,2019,58305,Benzín,Automatická,114.0
opel,"2,0 Turbo,Elegance Gr Sport",320000,2021,168418,Benzín,Automatická,96.0
toyota,"LC 200 V8 4,5 ČR, jen 61tkm",1699000,2015,61000,Nafta,Automatická,97.0
volkswagen,MAXI 2.0TDI 110kW TRENDLINE,319000,2017,246070,Nafta,Manuální,110.0
toyota,"2,0 D L2",639900,2022,42653,Nafta,Manuální,97.0
nissan,"1,6 HEV AT N-Sport NOVÝ VŮZ",549900,2024,14446,Hybridní,Automatická,96.0
fiat,"1,2, panoramatická střecha",200000,2016,103000,Benzín,Manuální,70.0
opel,1.4 Turbo / 103 kW,179800,2014,102524,Benzín,Manuální,103.0
ford,RAPTOR V6 4x4*TAŽNÉ*ZÁRUKA*ČR*,1368000,2023,42547,Benzín,Automatická,110.0
skoda,"1,2 TSI 63kW CZ Style Tažné",99999,2012,225535,Benzín,Manuální,63.0
fiat,Hybrid La Prima HB 1.0 BSG 65k,524900,2026,5,Benzín,Manuální,70.0
renault,1.2TCe AUTOMAT 97kW 2017,219900,2017,65142,Benzín,Automatická,97.0
fiat,Hybrid La Prima HB 1.0 BSG 65k,524900,2026,5,Benzín,Manuální,70.0
fiat,Icon 1.2 Turbo Hybrid 110k eDC,524900,2026,5,Benzín,Automatická,70.0
volkswagen,"1.4 TSI, Automat, Serv.kniha",240000,2013,136460,Benzín,Automatická,110.0
hyundai,"1.6 CRDi, Adventure, ČR,1.maj",390000,2020,82996,Nafta,Manuální,99.0
opel,Ultimate 1.6 CDTi 100 kW,249990,2017,154381,Nafta,Automatická,100.0
volvo,Unknown,550000,2020,160000,Nafta,Automatická,145.0
toyota,2.5 HSD e-CVT AWD Executive JB,1399900,2025,26151,Hybridní,Automatická,97.0
kia,1.6 T-GDI MHEV DCT AWD Exclusi,619900,2022,65358,Benzín,Automatická,103.0
bmw,xDrive20d ///MSPORT*TAŽNÉ*ČR 1,668000,2023,36231,Nafta,Automatická,161.0
peugeot,Peugeot 5008 1.5 HDi 130,585000,2022,84735,Nafta,Automatická,90.0
citroen,"1992 Max XL 1,5HDI 130k 7 míst",702830,2026,1,Nafta,Manuální,84.5
citroen,"1993 Max XL 1,5HDI 130k 7 míst",698900,2026,1,Nafta,Manuální,84.5
volkswagen,1.4 TSI Highline/GPS NAVI/TZ,209000,2011,186353,Benzín,Manuální,110.0
toyota,"2,8D-4D 205K INVINCIBLE + PAKE",1384500,2026,0,Nafta,Automatická,97.0
bmw,XDrive 30d M-Paket WEBA-ČR-TZ,869900,2019,226000,Nafta,Automatická,161.0
opel,"1.4 Turbo, po STK",80000,2011,160379,Benzín,Manuální,96.0
citroen,"1,2 PureTech,96kW,SHINE,MAN6",339900,2020,96700,Benzín,Manuální,96.0
volkswagen,"2.0 TDI, Automatická klima",230000,2013,189266,Nafta,Manuální,110.0
peugeot,3008 GT LINE 1.6 THP 165k EAT6,490000,2017,71000,Benzín,Automatická,90.0
nissan,1.4i 65kW KLIMA / ALU,49000,2008,159650,Benzín,Manuální,65.0
volvo,"2.0D,110kW,NAVI.KŮŽE !!!",249000,2016,191000,Nafta,Automatická,110.0
mazda,2.0 D Xenon Bose,85000,2009,242000,Nafta,Manuální,114.0
citroen,SHINE 1.5 HDI 130k MAN6 TZ,349900,2019,121700,Nafta,Manuální,84.5
citroen,SHINE XL 2.0 BlueHDi 180 S&S,1176809,2025,12,Nafta,Automatická,84.5
bmw,750e*XDRIVE*M-PRO*GRAN-LUSSO,1899000,2024,46398,Hybridní,Automatická,161.0
citroen,Unknown,430000,2020,121000,Nafta,Automatická,84.5
volvo,T8 Plug-In Hybdrid AWD aut. Ul,1628000,2025,2913,Hybridní,Automatická,145.0
volkswagen,2.0TDI/81kW *4x4* Xenon * TZ,299000,2014,104079,Nafta,Manuální,81.0
skoda,"2.0 TDI, Sportline",1150000,2025,29519,Nafta,Automatická,110.0
toyota,"2,5 D4D  odp.DPH",245000,2011,407000,Nafta,Manuální,97.0
honda,Honda CR-V 2.0 i-VTEC 4x4 AWD,155000,2012,272000,Benzín,Manuální,108.0
citroen,PLUS Turbo 100k Manual,413000,2025,12,Benzín,Manuální,84.5
renault,"1,5 dCi",167000,2019,215547,Nafta,Manuální,82.0
opel,GS ST 1.5 CDTI (96kW/130k) AT8,743990,2026,0,Nafta,Automatická,96.0
citroen,PLUS Turbo 100k Manual,413000,2025,12,Benzín,Manuální,84.5
renault,1.6 SCe,225000,2018,127405,Benzín,Manuální,82.0
volvo,2.0B4 145kW 4x4  ULTIMATE VZDU,1469000,2024,22641,Nafta,Automatická,145.0
opel,ST GS 1.5 CDTI AT8,684000,2026,2,Nafta,Automatická,96.0
skoda,1.5 TSI e-TEC DSG Sportline,626000,2022,71258,Benzín,Automatická,110.0
kia,"1,5T-GDi 103kW Edice 30",549000,2025,6067,Benzín,Manuální,103.0
opel,2.0 CDTi 128kW Elegance AT8,359000,2022,132676,Nafta,Automatická,128.0
volvo,"D5 AWD, 4X4, Automat, 7 míst",450000,2015,203300,Nafta,Automatická,145.0
audi,3.0 TDI quattro/ČR-1.maj./DPH,1319000,2024,29842,Nafta,Automatická,165.0
seat,1.5 TSI / 110 kW FR DSG,639900,2023,33861,Benzín,Automatická,110.0
bmw,540i*RWD*LED*HUD*DrivingAssist,669000,2017,140900,Benzín,Automatická,161.0
seat,1.4 TSI ITECH 4T 6G,145000,2015,115098,Benzín,Manuální,96.0
toyota,"1,0 vvti -AUTOMAT",239000,2021,68000,Benzín,Automatická,97.0
renault,1.9DCi 88kw - NOVÁ TK,45000,2005,200000,Nafta,Manuální,88.0
kia,"3,5i V6-149KW*VYHŘ.S*ALU**+LPG",75000,2006,289503,LPG + benzín,Automatická,149.0
nissan,"1,2I-59KW**KLIMATIZACE**",115000,2015,149802,Benzín,Manuální,59.0
mazda,"Mazda CX5, 2.2D, 2014, 164xxx",195000,2014,164500,Nafta,Automatická,114.0
opel,"C Tourer 1,4 Turbo, 103 kW",156000,2012,173000,Benzín,Manuální,103.0
fiat,Fiat Grande Punto 6.kvalt.,55000,2007,151000,Benzín,Manuální,70.0
citroen,Space Tourer*8 míst*po servise,299000,2017,242900,Nafta,Manuální,84.5
hyundai,"1.6CRDi Comfort,ČR,1.Maj.",265000,2021,99948,Nafta,Manuální,99.0
hyundai,1.6T-GDI 110KW GO-EXTRA! NOVÉ!,685000,2026,5,Benzín,Manuální,110.0
nissan,1.2 DIG-T 85 kW 115 k Visia,280000,2017,89488,Benzín,Manuální,85.0
fiat,1.9 TD po servisu,100000,2001,204000,Nafta,Unknown,70.0
peugeot,"1.2PureTech,automat,kamera",415000,2021,61771,Benzín,Automatická,90.0
bmw,"M-Packet, 1.Maj,CZ, Bez nehod",559000,2020,197000,Nafta,Automatická,161.0
mazda,2.5L G141 6AT 4x4 Homura Panor,1180348,2026,1500,Benzín,Automatická,114.0
hyundai,1.6T-GDI 110KW GO! NOVÉ AUTO!!,685000,2026,1,Benzín,Manuální,110.0
citroen,"1.6HDi,1.maj,ČR,AC,TZ",175000,2013,94013,Nafta,Manuální,84.5
volkswagen,"2.0TSi,GTi,DSG",380000,2019,103827,Benzín,Automatická,110.0
renault,"1.6 16V,Aut.klima",49000,2005,127345,Benzín,Manuální,82.0
renault,"1.2TCe,AC,TZ,park.asist",185000,2014,106205,Benzín,Manuální,82.0
toyota,"1.0i,X-play",180000,2019,84987,Benzín,Manuální,97.0
kia,"1.4i,ČR,AC,temp",176000,2017,94293,Benzín,Manuální,103.0
renault,"1.3 TCe,ČR,Techno,navi",600000,2023,55638,Benzín,Manuální,82.0
seat,"1.0TSi,Style,LED,+kola",225000,2015,97801,Benzín,Manuální,96.0
hyundai,"1.6 T-GDi 4WD,AC,navi",360000,2015,97840,Benzín,Manuální,99.0
peugeot,"1.2PT,Allure,AT,navi",250000,2019,52325,Benzín,Automatická,90.0
opel,"1.6T,Klima,kůže",120000,2010,173701,Benzín,Manuální,96.0
peugeot,"1.5HDi MAXi 7míst,2.maj",480000,2020,91323,Nafta,Manuální,90.0
mazda,"2.0 i,Navi,xenon",220000,2015,166414,Benzín,Manuální,114.0
skoda,"1.0 TSi,ČR,Ambition,navi",230000,2018,81863,Benzín,Manuální,110.0
opel,"1.6 T,Cosmo,bixen,+kola",140000,2011,147581,Benzín,Manuální,96.0
fiat,1.4,230000,2016,124995,Benzín,Manuální,70.0
seat,"1.6TDi,LED,TZ",155000,2015,260869,Nafta,Manuální,96.0
kia,"GT AWD 77.4 kWh, SoH 100%",1050000,2023,19540,Elektro,Automatická,103.0
toyota,1.5 TNGA v tovární záruce,435000,2024,8500,Benzín,Manuální,97.0
seat,"Seat Arona Reference 1,0 tsi",280000,2019,93000,Benzín,Manuální,96.0
peugeot,"1.6 16V, 80kw TENDANCE, Servis",134000,2009,217075,Benzín,Manuální,80.0
seat,"2.0TDI 110kw Tažné, Nezávislé",379900,2018,193000,Nafta,Manuální,110.0
audi,Unknown,69900,2003,253238,Benzín,Manuální,165.0
volvo,Ultra  Twin motor perfor.,1099900,2026,5,Elektro,Automatická,145.0
seat,"1,5TSi 110kW STYLE DSG Koup.ČR",599900,2022,122700,Benzín,Automatická,110.0
mazda,"2,0Skyactiv-G*Head-Up*Kam*BOSE",389000,2018,165498,Benzín,Manuální,114.0
toyota,1.5 Hybrid e-CVT Comfort,499000,2024,29073,Hybridní,Automatická,97.0
volvo,"ULTRA, Cross Country",1095000,2025,5,Elektro,Unknown,145.0
citroen,SHINE-MAX VÝBAVA-PANORAMA-,479000,2023,18000,Elektro,Automatická,84.5
citroen,1.6 VTi Exclusive/Panorama,139000,2013,112619,Benzín,Manuální,84.5
mazda,1.3 Independence,89000,2008,133490,Benzín,Manuální,114.0
renault,0.9 TCe,239000,2018,27632,Benzín,Manuální,82.0
renault,1.6 16V,79000,2012,174301,Benzín,Manuální,82.0
honda,1.4 benzín,70000,2001,90313,Benzín,Manuální,108.0
citroen,C5 Aircross MAX Plug-in Hybrid,1105000,2026,0,Hybridní,Automatická,84.5
toyota,1.5 Hybrid 116HP GR-SPORT,569900,2025,50,Hybridní,Automatická,97.0
ford,"1.2i,AC",55000,2013,295643,Benzín,Manuální,110.0
toyota,"1.5 VVT-i,1.maj,ČR,AC",440000,2024,15116,Benzín,Manuální,97.0
volkswagen,"1.2i,Comfortline",95000,2010,169469,Benzín,Manuální,110.0
opel,1.7CDTi,75000,2011,224444,Nafta,Manuální,96.0
opel,"1.4 16V,ČR,AC,tempo",130000,2016,183931,LPG + benzín,Manuální,96.0
hyundai,"1.6CRDi,ČR,LED,navi",345000,2020,45910,Nafta,Manuální,99.0
citroen,"1.6i,AC,TZ,park.čidla",35000,2007,174259,Benzín,Manuální,84.5
renault,"1.6 i,AC,STK10/27",50000,2002,166217,Benzín,Manuální,82.0
volkswagen,"1.4TSi,AC,park.čidla",320000,2017,184987,Benzín,Manuální,110.0
citroen,"1.2i,2.maj,ČR,servis.kniha",200000,2019,94155,Benzín,Manuální,84.5
hyundai,"2.0CRDi 4x4,1.maj,ČR,Navi",320000,2016,129543,Nafta,Manuální,99.0
volkswagen,"2.0 TDi,2.maj,ČR,R-Line",400000,2017,126775,Nafta,Automatická,110.0
renault,"1.2 TCe,AT,AC,tempo",210000,2013,96830,Benzín,Automatická,82.0
renault,"1.6i,ČR,AC,tempo",70000,2009,121727,Benzín,Manuální,82.0
citroen,"1.6i,Klima",100000,2013,145530,Benzín,Manuální,84.5
mercedes-benz,"43 AMG Coupe 270kW, výbava",785000,2018,153000,Benzín,Automatická,270.0
seat,1.5TSI 85kW,539900,2026,5,Benzín,Manuální,85.0
ford,"Vignale 2.0 132kw, 4x4, ČR, ta",399000,2018,130666,Nafta,Automatická,132.0
toyota,"4.7L,V8,4x4,CZ,AT",699900,2003,228647,Benzín,Automatická,97.0
toyota,"1.5,Hybrid,e-CVT,Comfort",519900,2023,59867,Benzín,Automatická,97.0
toyota,"1.5Hybrid,CZ,Style,Panorama",269900,2015,118366,Hybridní,Automatická,97.0
toyota,"1.6,Valvematic,CZ,ActiveTrend",339900,2018,68924,Benzín,Manuální,97.0
skoda,"2,0 TDI 4x4 - TOP STAV !",289000,2016,190000,Nafta,Manuální,110.0
toyota,"2.0,D-4D,L1,7Míst,VIP,Skyview",729900,2021,91691,Nafta,Automatická,97.0
volkswagen,"TRAMPER 2,0 MPI, CNG - NAVI",139000,2006,254000,CNG + benzín,Manuální,110.0
toyota,"2.5 Hybrid, GR Sport",1060000,2024,28943,Hybridní,Automatická,97.0
volvo,II T8*AWD*H&K*360°,1049000,2024,44000,Hybridní,Automatická,145.0
peugeot,2.0 HDI 88kW,80000,2010,336780,Nafta,Manuální,88.0
peugeot,SW ACTIVE 1.4VTi 95k,75000,2010,99900,Benzín,Manuální,90.0
kia,"1,6 T-GDi 4x4 7DCT TOP",859000,2026,5,Benzín,Automatická,103.0
opel,"1.5 CDTI, ČR,1.maj, Klima",220000,2020,109393,Nafta,Manuální,96.0
kia,"1,6 T-GDi 4x4 7DCT TOP",859000,2026,5,Benzín,Automatická,103.0
toyota,"1.4 D-4D, v provozu",50000,2006,162674,Nafta,Manuální,97.0
hyundai,"1,6 CRDi Mild-Hybrid N-Line",329999,2021,169581,Nafta,Automatická,99.0
volkswagen,"2,0 TDI 1.majitel CZ",629999,2022,85000,Nafta,Automatická,110.0
volvo,D5 INSCRIPTION 4x4 1 majitel,399000,2018,329021,Nafta,Automatická,145.0
audi,"3,0 Tdi V6 Quatrro",399000,2017,200533,Nafta,Unknown,165.0
opel,Ultimate Hybrid 1.2 T (145k),885990,2026,0,Benzín,Automatická,96.0
kia,1.6 T-GDi 7DCT Exclusive 2026,656980,2026,5,Benzín,Automatická,103.0
toyota,TS 1.8 Hybrid REZERVACE,310000,2016,158000,Hybridní,Automatická,97.0
kia,1.0 T-GDI 73kw manuál,335000,2021,27059,Benzín,Manuální,73.0
kia,1.5 T-GDi SPIN,368000,2021,39400,Benzín,Manuální,103.0
kia,KIA CEE´D COMBI 1.4 i 73 KW,129900,2015,175700,Benzín,Manuální,73.0
mazda,2.0i X-180 Ad.LED Bose Kamera,469000,2020,104190,Benzín,Automatická,114.0
kia,"1,6 T-GDi 4x4 7DCT TOP",859000,2026,5,Benzín,Automatická,103.0
renault,Renault Mégane,240000,2018,77705,Benzín,Manuální,82.0
citroen,"1.5 BlueHDi, Live, 5Míst",290000,2020,139869,Nafta,Manuální,84.5
peugeot,"1.5 BlueHDi, Allure, ČR,1.maj",370000,2021,146846,Nafta,Manuální,90.0
renault,"0.9 TCe, Serv.kniha",220000,2018,55544,Benzín,Manuální,82.0
seat,Seat Ateca 2018,505000,2018,182000,Benzín,Automatická,96.0
seat,"Leon 2.0TDi FR 110kW A7, ACC",469990,2022,71348,Nafta,Automatická,110.0
volkswagen,2.0 TDI CUP/GPS NAV/TZ/SERV.KN,195000,2014,294158,Nafta,Manuální,110.0
bmw,30d*XDRIVE*M*LED*H/K*SHADOW*CZ,1699000,2023,56491,Nafta,Automatická,161.0
renault,2.0dCi 110kW 4WD -NOVÉ V ČR,109900,2009,230798,Nafta,Manuální,110.0
hyundai,"1.5 T-GDI MHEV, Smart, ČR",340000,2022,97492,Benzín,Manuální,99.0
hyundai,"1.0 T-GDI, Trikolor, ČR,1.maj",230000,2019,100117,Benzín,Manuální,99.0
citroen,"1.2 T, 7 míst, Serv.kniha",310000,2020,87880,Benzín,Manuální,84.5
kia,"1,6 T-GDi 4x2 7DCT TOP",799000,2026,5,Benzín,Automatická,103.0
mazda,cx5 automat top stav,175000,2013,253000,Nafta,Automatická,114.0
hyundai,"1,3 i 62kW CZ Klima DPH",139999,2013,59229,Benzín,Manuální,62.0
citroen,"1,2 Petrol 130k Automatic MAX",589900,2026,5,Benzín,Automatická,84.5
citroen,"1,2 Petrol 130k Automatic MAX",589900,2026,5,Benzín,Automatická,84.5
fiat,"2,0 D 4X4 AUTOMAT 7 místné",149000,2012,288000,Nafta,Automatická,70.0
audi,40 TDI quattro S line*Navi*Led,981310,2024,37900,Nafta,Automatická,165.0
toyota,"1,5   X Active 2026",395900,2026,2,Hybridní,Automatická,97.0
toyota,"1,5   X Comfort 2026",415900,2026,2,Hybridní,Automatická,97.0
toyota,"1,5   X Comfort 2026",425900,2026,2,Hybridní,Automatická,97.0
toyota,"1,5   X Executive 2026",534900,2026,2,Hybridní,Automatická,97.0
toyota,"1,5   X Executive 2026",534900,2026,2,Hybridní,Automatická,97.0
toyota,"1,5   X GR Sport 2026",559900,2026,2,Hybridní,Automatická,97.0
toyota,"1,5   X GR Sport 2026",559900,2026,2,Hybridní,Automatická,97.0
toyota,"1,5   X GR Sport 2026",559900,2026,2,Hybridní,Automatická,97.0
volkswagen,2.0 TDI 110kW DSG Style,487000,2023,132206,Nafta,Automatická,110.0
toyota,"1,5   X Style 2026",455900,2026,2,Hybridní,Automatická,97.0
toyota,"1,5   X Style 2026",469900,2026,2,Hybridní,Automatická,97.0
toyota,"1,5   X Style 2026",455900,2026,2,Hybridní,Automatická,97.0
toyota,"1,0   X Style CVT",396900,2025,2,Benzín,Automatická,97.0
toyota,"1,0   X Style CVT",396900,2025,2,Benzín,Automatická,97.0
toyota,"1,5   X Style Smart 2026",471900,2026,2,Hybridní,Automatická,97.0
toyota,"1,5   X Style Smart 2026",486900,2026,2,Hybridní,Automatická,97.0
toyota,"1,8   Comfort BUSINESS HEV",684900,2026,2,Hybridní,Automatická,97.0
toyota,"1,8   Comfort BUSINESS HEV",684900,2026,2,Hybridní,Automatická,97.0
toyota,"1,8   Comfort BUSINESS HEV",669900,2026,2,Hybridní,Automatická,97.0
toyota,"1,8   Comfort BUSINESS HEV",684900,2026,2,Hybridní,Automatická,97.0
toyota,"1,8   Comfort BUSINESS HEV",692400,2026,2,Hybridní,Automatická,97.0
toyota,"1,8   Comfort BUSINESS HEV",684900,2026,2,Hybridní,Automatická,97.0
toyota,"1,8   Comfort HEV CVT",654900,2026,2,Hybridní,Automatická,97.0
toyota,"1,8   Comfort HEV CVT",654900,2026,2,Hybridní,Automatická,97.0
toyota,"1,8   Comfort HEV CVT",639900,2026,2,Hybridní,Automatická,97.0
toyota,"1,8   Comfort HEV CVT",654900,2026,2,Hybridní,Automatická,97.0
toyota,"1,8   Comfort HEV CVT",662400,2026,2,Hybridní,Automatická,97.0
toyota,"1,5 HEV Comfort",429900,2024,20612,Hybridní,Automatická,97.0
toyota,"1,8   Comfort HEV CVT",654900,2026,2,Hybridní,Automatická,97.0
toyota,"1,8   Style HEV CVT",769900,2026,2,Hybridní,Automatická,97.0
toyota,"1,8   Style HEV CVT",759900,2026,2,Hybridní,Automatická,97.0
toyota,"1,8   Style HEV CVT",759900,2026,2,Hybridní,Automatická,97.0
toyota,"1,8   Style HEV MY26",794900,2026,2,Hybridní,Automatická,97.0
audi,"AUDI S7 3.0 TDI V6, PPF, TOP",1318900,2020,111000,Nafta,Automatická,165.0
toyota,"2,5   Comfort",999999,2026,2,Hybridní,Automatická,97.0
toyota,"1,8   SD Comfort HEV",606900,2026,2,Hybridní,Automatická,97.0
toyota,"1,8   SD Comfort HEV",589900,2026,2,Hybridní,Automatická,97.0
toyota,"1,8   SD Comfort Tech HEV",651900,2026,2,Hybridní,Automatická,97.0
toyota,"1,8   SD Comfort Tech HEV",634900,2026,2,Hybridní,Automatická,97.0
toyota,"1,8   SD Comfort Tech HEV",651900,2026,2,Hybridní,Automatická,97.0
toyota,"1,8   SD GR Sport HEV",804400,2026,2,Hybridní,Automatická,97.0
toyota,"1,8   TS Comfort HEV",647900,2026,2,Hybridní,Automatická,97.0
toyota,"1,8   TS Comfort Tech HEV",716900,2026,2,Hybridní,Automatická,97.0
toyota,"1,8   TS Comfort Tech HEV",699900,2026,2,Hybridní,Automatická,97.0
toyota,"1,8   TS Comfort Tech HEV",716900,2026,2,Hybridní,Automatická,97.0
toyota,"1,8   TS Comfort Tech HEV",722400,2026,2,Hybridní,Automatická,97.0
toyota,"2,0   TS GR SPORT JBL",939400,2026,2,Hybridní,Automatická,97.0
toyota,2.8 Executive,2190820,2024,4220,Nafta,Automatická,97.0
toyota,"1,8   TS Style HEV",776900,2026,2,Hybridní,Automatická,97.0
toyota,"2,0   TS Style HEV",851900,2026,2,Hybridní,Automatická,97.0
toyota,"1,8   TS Style HEV",793900,2026,2,Hybridní,Automatická,97.0
toyota,"1,8   TS Style HEV",799400,2026,2,Hybridní,Automatická,97.0
toyota,"1,8   TS Style HEV",793900,2026,2,Hybridní,Automatická,97.0
toyota,"1,8   Comfort Business MC25",837900,2026,2,Hybridní,Automatická,97.0
toyota,"1,8   Comfort Business MC25",819900,2026,2,Hybridní,Automatická,97.0
